Sample,X,Y,Z
892,-0.164,0.000,0.941
893,-0.027,0.000,1.000
894,0.109,-0.004,1.105
895,0.102,0.160,0.977
896,-0.008,0.004,1.066
897,-0.023,0.062,1.020
898,-0.102,-0.086,1.055
899,-0.020,0.059,1.012
900,0.062,-0.008,1.113
901,0.004,0.027,1.020
902,-0.070,-0.023,1.125
903,-0.117,0.098,0.988
904,-0.184,0.039,0.867
905,-0.160,-0.047,0.977
906,-0.027,-0.074,1.188
907,0.012,0.082,0.883
908,0.172,0.109,0.844
909,0.199,0.148,0.848
910,0.031,0.020,0.816
911,-0.023,-0.113,1.012
912,0.039,0.105,0.949
913,-0.168,-0.066,0.898
914,-0.262,-0.004,0.871
915,-0.258,-0.137,1.145
916,-0.133,0.102,0.887
917,0.160,0.039,0.992
918,0.258,0.125,0.965
919,0.086,-0.062,1.109
920,0.098,-0.008,1.004
921,-0.066,-0.039,1.023
922,-0.242,-0.055,1.004
