Sample,X,Y,Z
815,0.355,0.250,0.691
816,0.125,0.219,0.926
817,0.086,0.129,0.875
818,-0.090,-0.246,1.285
819,0.125,0.168,1.207
820,0.199,0.207,1.152
821,0.227,0.281,1.074
822,-0.070,0.008,1.176
823,-0.254,-0.141,1.105
824,-0.262,0.004,1.027
825,-0.191,0.188,0.801
826,0.117,-0.133,0.996
827,0.422,-0.211,0.977
828,0.461,-0.066,0.934
829,0.301,-0.090,0.855
830,0.090,-0.230,0.895
831,-0.082,-0.230,0.945
832,-0.410,-0.008,0.809
833,-0.738,-0.094,0.891
834,-0.703,-0.117,0.961
835,-0.375,-0.195,1.031
836,0.078,-0.137,1.078
837,0.625,0.074,0.984
838,0.527,0.199,0.848
839,0.223,0.152,0.898
840,-0.148,0.023,0.840
841,-0.484,-0.098,1.145
842,-0.152,0.117,1.203
843,-0.059,0.078,1.168
844,0.012,0.270,1.102
845,-0.043,0.137,1.078
846,-0.297,0.059,0.875
847,-0.426,-0.172,1.125
848,0.066,-0.051,1.094
849,0.711,0.281,1.004
850,0.766,0.297,0.980
851,0.855,0.055,1.121
852,0.250,-0.059,1.098
853,-0.492,-0.125,1.102
854,-0.684,-0.203,1.004
855,-0.566,-0.160,0.867
856,-0.234,-0.125,0.961
857,-0.219,-0.211,0.691
858,0.027,-0.211,0.785
859,0.266,-0.211,0.797
860,0.301,-0.215,0.781
861,0.535,-0.047,1.020
862,0.176,0.242,0.754
863,-0.449,0.086,0.969
864,-0.488,-0.137,1.258
865,-0.430,0.004,1.172
866,-0.430,0.004,1.172
867,-0.383,0.066,1.246
868,-0.207,0.176,0.945
869,-0.016,0.059,1.000
870,0.211,0.277,0.938
871,0.363,-0.016,1.008
872,0.418,-0.047,1.105
873,0.484,0.348,0.973
874,0.242,0.250,1.035
875,-0.332,-0.102,1.297
876,-0.520,0.215,0.902
877,-0.496,0.094,1.125
878,-0.234,-0.070,1.121
879,0.148,-0.207,1.129
880,0.500,0.027,0.996
881,0.426,0.027,0.699
882,0.172,-0.090,0.766
883,0.297,-0.137,0.969
884,0.180,-0.152,0.863
885,-0.516,-0.277,0.965
886,-0.719,-0.242,0.969
887,-0.402,-0.039,0.777
888,-0.246,-0.180,1.105
889,-0.043,-0.062,0.957
890,0.262,-0.074,0.914
891,0.258,0.078,1.027
892,0.227,0.102,0.875
893,0.328,0.184,0.992
894,0.312,0.301,1.094
895,-0.188,0.094,1.035
896,-0.332,-0.188,1.414
897,-0.367,0.094,1.043
898,-0.621,0.305,0.836
899,-0.312,0.035,1.051
900,0.062,-0.027,1.004
901,0.258,0.188,1.062
902,0.621,0.062,1.160
903,0.570,0.082,0.953
904,0.191,0.035,1.039
905,-0.023,0.105,0.957
906,-0.066,0.000,0.941
907,-0.238,-0.145,1.133
908,-0.461,-0.203,1.020
909,-0.523,-0.113,0.914
910,-0.375,-0.113,0.809
911,-0.078,-0.289,0.781
912,0.125,-0.219,0.938
913,0.523,-0.008,0.945
914,0.812,0.145,0.613
915,0.398,-0.121,1.090
916,0.070,-0.102,1.137
917,-0.352,0.184,0.926
918,-0.559,0.133,1.152
